order_date,product_id,warehouse_id,units_ordered,unit_cost
2026-02-25,IC020,CW04,9,1.45
2026-02-25,IC020,CW05,5,1.45
2026-02-25,IC021,CW01,9,3.44
2026-02-25,IC021,CW02,14,3.44
2026-02-25,IC021,CW03,23,3.44
2026-02-25,IC021,CW04,8,3.44
2026-02-25,IC021,CW05,10,3.44
2026-02-25,IC022,CW01,11,3.68
2026-02-25,IC022,CW02,10,3.68
2026-02-25,IC022,CW03,12,3.68
2026-02-25,IC022,CW04,11,3.68
2026-02-25,IC022,CW05,17,3.68
2026-02-26,IC001,CW01,15,1.94
2026-02-26,IC001,CW02,7,1.94
2026-02-26,IC001,CW03,9,1.94
2026-02-26,IC001,CW04,10,1.94
2026-02-26,IC001,CW05,8,1.94
2026-02-26,IC002,CW01,18,1.37
2026-02-26,IC002,CW02,14,1.37
2026-02-26,IC002,CW03,9,1.37
2026-02-26,IC002,CW04,18,1.37
2026-02-26,IC002,CW05,13,1.37
2026-02-26,IC003,CW01,16,1.34
2026-02-26,IC003,CW02,13,1.34
2026-02-26,IC003,CW04,20,1.34
2026-02-26,IC003,CW05,12,1.34
2026-02-26,IC004,CW01,9,4.32
2026-02-26,IC004,CW02,16,4.32
2026-02-26,IC004,CW03,9,4.32
2026-02-26,IC004,CW04,13,4.32
2026-02-26,IC004,CW05,13,4.32
2026-02-26,IC005,CW01,20,2.02
2026-02-26,IC005,CW02,5,2.02
2026-02-26,IC005,CW03,12,2.02
2026-02-26,IC005,CW04,15,2.02
2026-02-26,IC005,CW05,8,2.02
2026-02-26,IC006,CW01,7,3.1
2026-02-26,IC006,CW02,11,3.1
2026-02-26,IC006,CW03,8,3.1
2026-02-26,IC006,CW04,12,3.1
2026-02-26,IC006,CW05,12,3.1
2026-02-26,IC007,CW01,14,5.07
2026-02-26,IC007,CW02,13,5.07
2026-02-26,IC007,CW03,14,5.07
2026-02-26,IC007,CW04,15,5.07
2026-02-26,IC007,CW05,17,5.07
2026-02-26,IC008,CW01,17,2.75
2026-02-26,IC008,CW02,7,2.75
2026-02-26,IC008,CW03,13,2.75
2026-02-26,IC008,CW04,7,2.75
2026-02-26,IC008,CW05,12,2.75
2026-02-26,IC009,CW01,3,1.44
2026-02-26,IC009,CW02,9,1.44
2026-02-26,IC009,CW03,12,1.44
2026-02-26,IC009,CW04,6,1.44
2026-02-26,IC009,CW05,8,1.44
2026-02-26,IC010,CW01,12,5.79
2026-02-26,IC010,CW02,9,5.79
2026-02-26,IC010,CW03,16,5.79
2026-02-26,IC010,CW04,14,5.79
2026-02-26,IC010,CW05,13,5.79
2026-02-26,IC011,CW01,17,3.13
2026-02-26,IC011,CW02,15,3.13
2026-02-26,IC011,CW03,11,3.13
2026-02-26,IC011,CW04,13,3.13
2026-02-26,IC011,CW05,14,3.13
2026-02-26,IC012,CW01,11,4.92
2026-02-26,IC012,CW02,11,4.92
2026-02-26,IC012,CW03,12,4.92
2026-02-26,IC012,CW04,18,4.92
2026-02-26,IC012,CW05,15,4.92
2026-02-26,IC013,CW01,9,2.5
2026-02-26,IC013,CW02,14,2.5
2026-02-26,IC013,CW03,17,2.5
2026-02-26,IC013,CW04,12,2.5
2026-02-26,IC013,CW05,17,2.5
2026-02-26,IC014,CW01,7,4.59
2026-02-26,IC014,CW02,12,4.59
2026-02-26,IC014,CW03,7,4.59
2026-02-26,IC014,CW04,12,4.59
2026-02-26,IC014,CW05,14,4.59
2026-02-26,IC015,CW01,12,5.31
2026-02-26,IC015,CW02,16,5.31
2026-02-26,IC015,CW03,8,5.31
2026-02-26,IC015,CW04,7,5.31
2026-02-26,IC015,CW05,13,5.31
2026-02-26,IC016,CW01,6,1.55
2026-02-26,IC016,CW02,10,1.55
2026-02-26,IC016,CW03,9,1.55
2026-02-26,IC016,CW04,12,1.55
2026-02-26,IC016,CW05,8,1.55
2026-02-26,IC017,CW01,14,3.3
2026-02-26,IC017,CW02,17,3.3
2026-02-26,IC017,CW03,16,3.3
2026-02-26,IC017,CW04,11,3.3
2026-02-26,IC017,CW05,15,3.3
2026-02-26,IC018,CW01,9,5.15
2026-02-26,IC018,CW02,14,5.15
2026-02-26,IC018,CW03,13,5.15
2026-02-26,IC018,CW04,15,5.15
2026-02-26,IC018,CW05,12,5.15
2026-02-26,IC019,CW01,14,3.32
2026-02-26,IC019,CW02,11,3.32
2026-02-26,IC019,CW03,13,3.32
2026-02-26,IC019,CW04,15,3.32
2026-02-26,IC019,CW05,6,3.32
2026-02-26,IC020,CW01,9,1.45
2026-02-26,IC020,CW02,14,1.45
2026-02-26,IC020,CW03,5,1.45
2026-02-26,IC020,CW04,9,1.45
2026-02-26,IC020,CW05,10,1.45
2026-02-26,IC021,CW01,14,3.44
2026-02-26,IC021,CW02,8,3.44
2026-02-26,IC021,CW03,17,3.44
2026-02-26,IC021,CW04,11,3.44
2026-02-26,IC021,CW05,2,3.44
2026-02-26,IC022,CW01,16,3.68
2026-02-26,IC022,CW02,11,3.68
2026-02-26,IC022,CW03,9,3.68
2026-02-26,IC022,CW04,12,3.68
2026-02-26,IC022,CW05,11,3.68
2026-02-27,IC001,CW01,20,1.94
2026-02-27,IC001,CW02,12,1.94
2026-02-27,IC001,CW03,7,1.94
2026-02-27,IC001,CW04,17,1.94
2026-02-27,IC001,CW05,9,1.94
2026-02-27,IC002,CW01,11,1.37
2026-02-27,IC002,CW02,17,1.37
2026-02-27,IC002,CW03,18,1.37
2026-02-27,IC002,CW04,20,1.37
2026-02-27,IC002,CW05,19,1.37
2026-02-27,IC003,CW01,9,1.34
2026-02-27,IC003,CW02,15,1.34
2026-02-27,IC003,CW03,17,1.34
2026-02-27,IC003,CW04,23,1.34
2026-02-27,IC003,CW05,10,1.34
2026-02-27,IC004,CW01,25,4.32
2026-02-27,IC004,CW02,21,4.32
2026-02-27,IC004,CW03,15,4.32
2026-02-27,IC004,CW04,8,4.32
2026-02-27,IC004,CW05,17,4.32
2026-02-27,IC005,CW01,11,2.02
2026-02-27,IC005,CW02,14,2.02
2026-02-27,IC005,CW03,14,2.02
2026-02-27,IC005,CW04,14,2.02
2026-02-27,IC005,CW05,18,2.02
2026-02-27,IC006,CW01,14,3.1
2026-02-27,IC006,CW02,11,3.1
2026-02-27,IC006,CW03,19,3.1
2026-02-27,IC006,CW04,23,3.1
2026-02-27,IC006,CW05,11,3.1
2026-02-27,IC007,CW01,24,5.07
2026-02-27,IC007,CW02,19,5.07
2026-02-27,IC007,CW03,28,5.07
2026-02-27,IC007,CW04,8,5.07
2026-02-27,IC007,CW05,9,5.07
2026-02-27,IC008,CW01,14,2.75
2026-02-27,IC008,CW02,28,2.75
2026-02-27,IC008,CW03,17,2.75
2026-02-27,IC008,CW04,25,2.75
2026-02-27,IC008,CW05,12,2.75
2026-02-27,IC009,CW01,31,1.44
2026-02-27,IC009,CW02,15,1.44
2026-02-27,IC009,CW03,19,1.44
2026-02-27,IC009,CW04,6,1.44
2026-02-27,IC009,CW05,16,1.44
2026-02-27,IC010,CW01,12,5.79
2026-02-27,IC010,CW02,16,5.79
2026-02-27,IC010,CW03,13,5.79
2026-02-27,IC010,CW04,22,5.79
2026-02-27,IC010,CW05,15,5.79
2026-02-27,IC011,CW01,15,3.13
2026-02-27,IC011,CW02,18,3.13
2026-02-27,IC011,CW03,19,3.13
2026-02-27,IC011,CW04,15,3.13
2026-02-27,IC011,CW05,17,3.13
2026-02-27,IC012,CW01,7,4.92
2026-02-27,IC012,CW02,10,4.92
2026-02-27,IC012,CW03,23,4.92
2026-02-27,IC012,CW04,13,4.92
2026-02-27,IC012,CW05,7,4.92
2026-02-27,IC013,CW01,12,2.5
2026-02-27,IC013,CW02,15,2.5
2026-02-27,IC013,CW03,11,2.5
2026-02-27,IC013,CW04,18,2.5
2026-02-27,IC013,CW05,21,2.5
2026-02-27,IC014,CW01,22,4.59
2026-02-27,IC014,CW02,11,4.59
2026-02-27,IC014,CW03,27,4.59
2026-02-27,IC014,CW04,20,4.59
2026-02-27,IC014,CW05,11,4.59
2026-02-27,IC015,CW01,17,5.31
2026-02-27,IC015,CW02,23,5.31
2026-02-27,IC015,CW03,17,5.31
2026-02-27,IC015,CW04,15,5.31
2026-02-27,IC015,CW05,21,5.31
2026-02-27,IC016,CW01,23,1.55
2026-02-27,IC016,CW02,12,1.55
2026-02-27,IC016,CW03,11,1.55
2026-02-27,IC016,CW04,11,1.55
2026-02-27,IC016,CW05,18,1.55
2026-02-27,IC017,CW01,21,3.3
2026-02-27,IC017,CW02,15,3.3
2026-02-27,IC017,CW03,6,3.3
2026-02-27,IC017,CW04,17,3.3
2026-02-27,IC017,CW05,19,3.3
2026-02-27,IC018,CW01,9,5.15
2026-02-27,IC018,CW02,20,5.15
2026-02-27,IC018,CW03,18,5.15
2026-02-27,IC018,CW04,11,5.15
2026-02-27,IC018,CW05,17,5.15
2026-02-27,IC019,CW01,13,3.32
2026-02-27,IC019,CW02,21,3.32
2026-02-27,IC019,CW03,18,3.32
2026-02-27,IC019,CW04,13,3.32
2026-02-27,IC019,CW05,5,3.32
2026-02-27,IC020,CW01,18,1.45
2026-02-27,IC020,CW02,14,1.45
2026-02-27,IC020,CW03,17,1.45
2026-02-27,IC020,CW04,20,1.45
2026-02-27,IC020,CW05,25,1.45
2026-02-27,IC021,CW01,13,3.44
2026-02-27,IC021,CW02,16,3.44
2026-02-27,IC021,CW03,15,3.44
2026-02-27,IC021,CW04,22,3.44
2026-02-27,IC021,CW05,21,3.44
2026-02-27,IC022,CW01,13,3.68
2026-02-27,IC022,CW02,16,3.68
2026-02-27,IC022,CW03,17,3.68
2026-02-27,IC022,CW04,8,3.68
2026-02-27,IC022,CW05,18,3.68
2026-02-28,IC001,CW01,16,1.94
2026-02-28,IC001,CW02,12,1.94
2026-02-28,IC001,CW03,16,1.94
2026-02-28,IC001,CW04,14,1.94
2026-02-28,IC001,CW05,15,1.94
2026-02-28,IC002,CW01,18,1.37
2026-02-28,IC002,CW02,18,1.37
2026-02-28,IC002,CW03,22,1.37
2026-02-28,IC002,CW04,24,1.37
2026-02-28,IC002,CW05,12,1.37
2026-02-28,IC003,CW01,14,1.34
2026-02-28,IC003,CW02,13,1.34
2026-02-28,IC003,CW03,29,1.34
2026-02-28,IC003,CW04,19,1.34
2026-02-28,IC003,CW05,14,1.34
2026-02-28,IC004,CW01,13,4.32
2026-02-28,IC004,CW02,11,4.32
2026-02-28,IC004,CW03,22,4.32
2026-02-28,IC004,CW04,18,4.32
2026-02-28,IC004,CW05,6,4.32
2026-02-28,IC005,CW01,12,2.02
2026-02-28,IC005,CW02,15,2.02
2026-02-28,IC005,CW03,12,2.02
2026-02-28,IC005,CW04,16,2.02
2026-02-28,IC005,CW05,19,2.02
2026-02-28,IC006,CW01,18,3.1
2026-02-28,IC006,CW02,14,3.1
2026-02-28,IC006,CW03,18,3.1
2026-02-28,IC006,CW04,22,3.1
2026-02-28,IC006,CW05,18,3.1
2026-02-28,IC007,CW01,13,5.07
2026-02-28,IC007,CW02,18,5.07
2026-02-28,IC007,CW03,18,5.07
2026-02-28,IC007,CW04,12,5.07
2026-02-28,IC007,CW05,15,5.07
2026-02-28,IC008,CW01,12,2.75
2026-02-28,IC008,CW02,29,2.75
2026-02-28,IC008,CW03,18,2.75
2026-02-28,IC008,CW04,22,2.75
2026-02-28,IC008,CW05,17,2.75
2026-02-28,IC009,CW01,16,1.44
2026-02-28,IC009,CW02,24,1.44
2026-02-28,IC009,CW03,25,1.44
2026-02-28,IC009,CW04,21,1.44
2026-02-28,IC009,CW05,29,1.44
2026-02-28,IC010,CW01,11,5.79
2026-02-28,IC010,CW02,16,5.79
2026-02-28,IC010,CW03,3,5.79
2026-02-28,IC010,CW04,22,5.79
2026-02-28,IC010,CW05,8,5.79
2026-02-28,IC011,CW01,18,3.13
2026-02-28,IC011,CW02,18,3.13
2026-02-28,IC011,CW03,14,3.13
2026-02-28,IC011,CW04,11,3.13
2026-02-28,IC011,CW05,17,3.13
2026-02-28,IC012,CW01,16,4.92
2026-02-28,IC012,CW02,15,4.92
2026-02-28,IC012,CW03,23,4.92
2026-02-28,IC012,CW04,24,4.92
2026-02-28,IC012,CW05,14,4.92
2026-02-28,IC013,CW01,15,2.5
2026-02-28,IC013,CW02,16,2.5
2026-02-28,IC013,CW03,16,2.5
2026-02-28,IC013,CW04,16,2.5
2026-02-28,IC013,CW05,21,2.5
2026-02-28,IC014,CW01,13,4.59
2026-02-28,IC014,CW02,20,4.59
2026-02-28,IC014,CW03,17,4.59
2026-02-28,IC014,CW04,30,4.59
2026-02-28,IC014,CW05,16,4.59
2026-02-28,IC015,CW01,19,5.31
2026-02-28,IC015,CW02,17,5.31
2026-02-28,IC015,CW03,15,5.31
2026-02-28,IC015,CW04,16,5.31
2026-02-28,IC015,CW05,20,5.31
2026-02-28,IC016,CW01,18,1.55
2026-02-28,IC016,CW02,19,1.55
2026-02-28,IC016,CW03,12,1.55
2026-02-28,IC016,CW04,16,1.55
2026-02-28,IC016,CW05,15,1.55
2026-02-28,IC017,CW01,20,3.3
2026-02-28,IC017,CW02,12,3.3
2026-02-28,IC017,CW03,14,3.3
2026-02-28,IC017,CW04,24,3.3
2026-02-28,IC017,CW05,13,3.3
2026-02-28,IC018,CW01,17,5.15
2026-02-28,IC018,CW02,18,5.15
2026-02-28,IC018,CW03,15,5.15
2026-02-28,IC018,CW04,13,5.15
2026-02-28,IC018,CW05,26,5.15
2026-02-28,IC019,CW01,16,3.32
2026-02-28,IC019,CW02,29,3.32
2026-02-28,IC019,CW03,19,3.32
2026-02-28,IC019,CW04,13,3.32
2026-02-28,IC019,CW05,8,3.32
2026-02-28,IC020,CW01,9,1.45
2026-02-28,IC020,CW02,22,1.45
2026-02-28,IC020,CW03,23,1.45
2026-02-28,IC020,CW04,4,1.45
2026-02-28,IC020,CW05,11,1.45
2026-02-28,IC021,CW01,20,3.44
2026-02-28,IC021,CW02,21,3.44
2026-02-28,IC021,CW03,18,3.44
2026-02-28,IC021,CW04,22,3.44
2026-02-28,IC021,CW05,13,3.44
2026-02-28,IC022,CW01,13,3.68
2026-02-28,IC022,CW02,21,3.68
2026-02-28,IC022,CW03,16,3.68
2026-02-28,IC022,CW04,18,3.68
2026-02-28,IC022,CW05,19,3.68
2026-03-01,IC001,CW01,34,1.94
2026-03-01,IC001,CW02,39,1.94
2026-03-01,IC001,CW03,37,1.94
2026-03-01,IC001,CW04,25,1.94
2026-03-01,IC001,CW05,42,1.94
2026-03-01,IC002,CW01,59,1.37
2026-03-01,IC002,CW02,34,1.37
2026-03-01,IC002,CW03,28,1.37
2026-03-01,IC002,CW04,34,1.37
2026-03-01,IC002,CW05,31,1.37
2026-03-01,IC003,CW01,37,1.34
2026-03-01,IC003,CW02,26,1.34
2026-03-01,IC003,CW03,57,1.34
2026-03-01,IC003,CW04,24,1.34
2026-03-01,IC003,CW05,40,1.34
2026-03-01,IC004,CW01,30,4.32
2026-03-01,IC004,CW02,26,4.32
2026-03-01,IC004,CW03,45,4.32
2026-03-01,IC004,CW04,50,4.32
2026-03-01,IC004,CW05,34,4.32
2026-03-01,IC005,CW01,37,2.02
2026-03-01,IC005,CW02,35,2.02
2026-03-01,IC005,CW03,54,2.02
2026-03-01,IC005,CW04,35,2.02
2026-03-01,IC005,CW05,39,2.02
2026-03-01,IC006,CW01,51,3.1
2026-03-01,IC006,CW02,40,3.1
2026-03-01,IC006,CW03,37,3.1
2026-03-01,IC006,CW04,24,3.1
2026-03-01,IC006,CW05,33,3.1
2026-03-01,IC007,CW01,41,5.07
2026-03-01,IC007,CW02,43,5.07
2026-03-01,IC007,CW03,39,5.07
2026-03-01,IC007,CW04,49,5.07
2026-03-01,IC007,CW05,33,5.07
2026-03-01,IC008,CW01,46,2.75
2026-03-01,IC008,CW02,27,2.75
2026-03-01,IC008,CW03,42,2.75
2026-03-01,IC008,CW04,14,2.75
2026-03-01,IC008,CW05,47,2.75
2026-03-01,IC009,CW01,18,1.44
2026-03-01,IC009,CW02,40,1.44
2026-03-01,IC009,CW03,41,1.44
2026-03-01,IC009,CW04,60,1.44
2026-03-01,IC009,CW05,41,1.44
2026-03-01,IC010,CW01,43,5.79
2026-03-01,IC010,CW02,33,5.79
2026-03-01,IC010,CW03,52,5.79
2026-03-01,IC010,CW04,31,5.79
2026-03-01,IC010,CW05,36,5.79
2026-03-01,IC011,CW01,24,3.13
2026-03-01,IC011,CW02,39,3.13
2026-03-01,IC011,CW03,42,3.13
2026-03-01,IC011,CW04,33,3.13
2026-03-01,IC011,CW05,29,3.13
2026-03-01,IC012,CW01,32,4.92
2026-03-01,IC012,CW02,41,4.92
2026-03-01,IC012,CW03,55,4.92
2026-03-01,IC012,CW04,51,4.92
2026-03-01,IC012,CW05,42,4.92
2026-03-01,IC013,CW01,50,2.5
2026-03-01,IC013,CW02,38,2.5
2026-03-01,IC013,CW03,53,2.5
2026-03-01,IC013,CW04,27,2.5
2026-03-01,IC013,CW05,52,2.5
2026-03-01,IC014,CW01,31,4.59
2026-03-01,IC014,CW02,50,4.59
2026-03-01,IC014,CW03,49,4.59
2026-03-01,IC014,CW04,21,4.59
2026-03-01,IC014,CW05,41,4.59
2026-03-01,IC015,CW01,31,5.31
2026-03-01,IC015,CW02,35,5.31
2026-03-01,IC015,CW03,28,5.31
2026-03-01,IC015,CW04,54,5.31
2026-03-01,IC015,CW05,38,5.31
2026-03-01,IC016,CW01,33,1.55
2026-03-01,IC016,CW02,54,1.55
2026-03-01,IC016,CW03,30,1.55
2026-03-01,IC016,CW04,38,1.55
2026-03-01,IC016,CW05,39,1.55
2026-03-01,IC017,CW01,26,3.3
2026-03-01,IC017,CW02,51,3.3
2026-03-01,IC017,CW03,34,3.3
2026-03-01,IC017,CW04,32,3.3
2026-03-01,IC017,CW05,39,3.3
2026-03-01,IC018,CW01,33,5.15
2026-03-01,IC018,CW02,43,5.15
2026-03-01,IC018,CW03,54,5.15
2026-03-01,IC018,CW04,35,5.15
2026-03-01,IC018,CW05,31,5.15
2026-03-01,IC019,CW01,30,3.32
2026-03-01,IC019,CW02,33,3.32
2026-03-01,IC019,CW03,25,3.32
2026-03-01,IC019,CW04,47,3.32
2026-03-01,IC019,CW05,42,3.32
2026-03-01,IC020,CW01,25,1.45
2026-03-01,IC020,CW02,43,1.45
2026-03-01,IC020,CW03,41,1.45
2026-03-01,IC020,CW04,45,1.45
2026-03-01,IC020,CW05,48,1.45
2026-03-01,IC021,CW01,39,3.44
2026-03-01,IC021,CW02,43,3.44
2026-03-01,IC021,CW03,54,3.44
2026-03-01,IC021,CW04,36,3.44
2026-03-01,IC021,CW05,24,3.44
2026-03-01,IC022,CW01,32,3.68
2026-03-01,IC022,CW02,52,3.68
2026-03-01,IC022,CW03,57,3.68
2026-03-01,IC022,CW04,40,3.68
2026-03-01,IC022,CW05,59,3.68
2026-03-02,IC001,CW01,29,1.94
2026-03-02,IC001,CW02,29,1.94
2026-03-02,IC001,CW03,22,1.94
2026-03-02,IC001,CW04,24,1.94
2026-03-02,IC001,CW05,18,1.94
2026-03-02,IC002,CW01,36,1.37
2026-03-02,IC002,CW02,32,1.37
2026-03-02,IC002,CW03,25,1.37
2026-03-02,IC002,CW04,33,1.37
2026-03-02,IC002,CW05,22,1.37
2026-03-02,IC003,CW01,28,1.34
2026-03-02,IC003,CW02,22,1.34
2026-03-02,IC003,CW03,28,1.34
2026-03-02,IC003,CW04,25,1.34
2026-03-02,IC003,CW05,29,1.34
2026-03-02,IC004,CW01,34,4.32
2026-03-02,IC004,CW02,14,4.32
2026-03-02,IC004,CW03,33,4.32
2026-03-02,IC004,CW04,32,4.32
2026-03-02,IC004,CW05,36,4.32
2026-03-02,IC005,CW01,22,2.02
2026-03-02,IC005,CW02,18,2.02
2026-03-02,IC005,CW03,29,2.02
2026-03-02,IC005,CW04,39,2.02
2026-03-02,IC005,CW05,26,2.02
2026-03-02,IC006,CW01,26,3.1
2026-03-02,IC006,CW02,29,3.1
2026-03-02,IC006,CW03,19,3.1
2026-03-02,IC006,CW04,29,3.1
2026-03-02,IC006,CW05,26,3.1
2026-03-02,IC007,CW01,32,5.07
2026-03-02,IC007,CW02,37,5.07
2026-03-02,IC007,CW03,56,5.07
2026-03-02,IC007,CW04,32,5.07
2026-03-02,IC007,CW05,31,5.07
2026-03-02,IC008,CW01,29,2.75
2026-03-02,IC008,CW02,38,2.75
2026-03-02,IC008,CW03,18,2.75
2026-03-02,IC008,CW04,26,2.75
2026-03-02,IC008,CW05,19,2.75
2026-03-02,IC009,CW01,10,1.44
2026-03-02,IC009,CW02,33,1.44
2026-03-02,IC009,CW03,22,1.44
2026-03-02,IC009,CW04,31,1.44
2026-03-02,IC009,CW05,27,1.44
2026-03-02,IC010,CW01,23,5.79
2026-03-02,IC010,CW02,26,5.79
2026-03-02,IC010,CW03,39,5.79
2026-03-02,IC010,CW04,20,5.79
2026-03-02,IC010,CW05,23,5.79
2026-03-02,IC011,CW01,21,3.13
2026-03-02,IC011,CW02,32,3.13
2026-03-02,IC011,CW03,28,3.13
2026-03-02,IC011,CW04,21,3.13
2026-03-02,IC011,CW05,28,3.13
2026-03-02,IC012,CW01,25,4.92
2026-03-02,IC012,CW02,39,4.92
2026-03-02,IC012,CW03,48,4.92
2026-03-02,IC012,CW04,14,4.92
2026-03-02,IC012,CW05,23,4.92
2026-03-02,IC013,CW01,31,2.5
2026-03-02,IC013,CW02,27,2.5
2026-03-02,IC013,CW03,25,2.5
2026-03-02,IC013,CW04,37,2.5
2026-03-02,IC013,CW05,30,2.5
2026-03-02,IC014,CW01,13,4.59
2026-03-02,IC014,CW02,30,4.59
2026-03-02,IC014,CW03,31,4.59
2026-03-02,IC014,CW04,38,4.59
2026-03-02,IC014,CW05,25,4.59
2026-03-02,IC015,CW01,28,5.31
2026-03-02,IC015,CW02,38,5.31
2026-03-02,IC015,CW03,50,5.31
2026-03-02,IC015,CW04,22,5.31
2026-03-02,IC015,CW05,31,5.31
2026-03-02,IC016,CW01,45,1.55
2026-03-02,IC016,CW02,32,1.55
2026-03-02,IC016,CW03,27,1.55
2026-03-02,IC016,CW04,47,1.55
2026-03-02,IC016,CW05,22,1.55
2026-03-02,IC017,CW01,39,3.3
2026-03-02,IC017,CW02,27,3.3
2026-03-02,IC017,CW03,28,3.3
2026-03-02,IC017,CW04,34,3.3
2026-03-02,IC017,CW05,16,3.3
2026-03-02,IC018,CW01,14,5.15
2026-03-02,IC018,CW02,24,5.15
2026-03-02,IC018,CW03,25,5.15
2026-03-02,IC018,CW04,30,5.15
2026-03-02,IC018,CW05,26,5.15
2026-03-02,IC019,CW01,22,3.32
2026-03-02,IC019,CW02,25,3.32
2026-03-02,IC019,CW03,40,3.32
2026-03-02,IC019,CW04,32,3.32
2026-03-02,IC019,CW05,28,3.32
2026-03-02,IC020,CW01,20,1.45
2026-03-02,IC020,CW02,23,1.45
2026-03-02,IC020,CW03,24,1.45
2026-03-02,IC020,CW04,18,1.45
2026-03-02,IC020,CW05,23,1.45
2026-03-02,IC021,CW01,26,3.44
2026-03-02,IC021,CW02,29,3.44
2026-03-02,IC021,CW03,30,3.44
2026-03-02,IC021,CW04,17,3.44
2026-03-02,IC021,CW05,47,3.44
2026-03-02,IC022,CW01,19,3.68
2026-03-02,IC022,CW02,37,3.68
2026-03-02,IC022,CW03,27,3.68
2026-03-02,IC022,CW04,21,3.68
2026-03-02,IC022,CW05,16,3.68
2026-03-03,IC001,CW01,30,1.94
2026-03-03,IC001,CW02,30,1.94
2026-03-03,IC001,CW03,23,1.94
2026-03-03,IC001,CW04,21,1.94
2026-03-03,IC001,CW05,38,1.94
2026-03-03,IC002,CW01,28,1.37
2026-03-03,IC002,CW02,31,1.37
2026-03-03,IC002,CW03,18,1.37
2026-03-03,IC002,CW04,37,1.37
2026-03-03,IC002,CW05,28,1.37
2026-03-03,IC003,CW01,31,1.34
2026-03-03,IC003,CW02,18,1.34
2026-03-03,IC003,CW03,38,1.34
2026-03-03,IC003,CW04,26,1.34
2026-03-03,IC003,CW05,37,1.34
2026-03-03,IC004,CW01,25,4.32
2026-03-03,IC004,CW02,43,4.32
2026-03-03,IC004,CW03,29,4.32
2026-03-03,IC004,CW04,21,4.32
2026-03-03,IC004,CW05,29,4.32
2026-03-03,IC005,CW01,29,2.02
2026-03-03,IC005,CW02,25,2.02
2026-03-03,IC005,CW03,19,2.02
2026-03-03,IC005,CW04,34,2.02
2026-03-03,IC005,CW05,29,2.02
2026-03-03,IC006,CW01,39,3.1
2026-03-03,IC006,CW02,19,3.1
2026-03-03,IC006,CW03,27,3.1
2026-03-03,IC006,CW04,23,3.1
2026-03-03,IC006,CW05,27,3.1
2026-03-03,IC007,CW01,45,5.07
2026-03-03,IC007,CW02,28,5.07
2026-03-03,IC007,CW03,42,5.07
2026-03-03,IC007,CW04,23,5.07
2026-03-03,IC007,CW05,32,5.07
2026-03-03,IC008,CW01,34,2.75
2026-03-03,IC008,CW02,19,2.75
2026-03-03,IC008,CW03,37,2.75
2026-03-03,IC008,CW04,22,2.75
2026-03-03,IC008,CW05,19,2.75
2026-03-03,IC009,CW01,31,1.44
2026-03-03,IC009,CW02,36,1.44
2026-03-03,IC009,CW03,37,1.44
2026-03-03,IC009,CW04,38,1.44
2026-03-03,IC009,CW05,36,1.44
2026-03-03,IC010,CW01,28,5.79
2026-03-03,IC010,CW02,37,5.79
2026-03-03,IC010,CW03,30,5.79
2026-03-03,IC010,CW04,24,5.79
2026-03-03,IC010,CW05,44,5.79
2026-03-03,IC011,CW01,29,3.13
2026-03-03,IC011,CW02,24,3.13
2026-03-03,IC011,CW03,22,3.13
2026-03-03,IC011,CW04,18,3.13
2026-03-03,IC011,CW05,21,3.13
2026-03-03,IC012,CW01,38,4.92
2026-03-03,IC012,CW02,32,4.92
2026-03-03,IC012,CW03,45,4.92
2026-03-03,IC012,CW04,30,4.92
2026-03-03,IC012,CW05,20,4.92
2026-03-03,IC013,CW01,24,2.5
2026-03-03,IC013,CW02,28,2.5
2026-03-03,IC013,CW03,29,2.5
2026-03-03,IC013,CW04,26,2.5
2026-03-03,IC013,CW05,9,2.5
2026-03-03,IC014,CW01,37,4.59
2026-03-03,IC014,CW02,26,4.59
2026-03-03,IC014,CW03,30,4.59
2026-03-03,IC014,CW04,22,4.59
2026-03-03,IC014,CW05,30,4.59
2026-03-03,IC015,CW01,22,5.31
2026-03-03,IC015,CW02,14,5.31
2026-03-03,IC015,CW03,27,5.31
2026-03-03,IC015,CW04,37,5.31
2026-03-03,IC015,CW05,28,5.31
2026-03-03,IC016,CW01,33,1.55
2026-03-03,IC016,CW02,35,1.55
2026-03-03,IC016,CW03,29,1.55
2026-03-03,IC016,CW04,32,1.55
2026-03-03,IC016,CW05,33,1.55
2026-03-03,IC017,CW01,22,3.3
2026-03-03,IC017,CW02,26,3.3
2026-03-03,IC017,CW03,37,3.3
2026-03-03,IC017,CW04,30,3.3
2026-03-03,IC017,CW05,34,3.3
2026-03-03,IC018,CW01,40,5.15
2026-03-03,IC018,CW02,28,5.15
2026-03-03,IC018,CW03,37,5.15
2026-03-03,IC018,CW04,10,5.15
2026-03-03,IC018,CW05,30,5.15
2026-03-03,IC019,CW01,25,3.32
2026-03-03,IC019,CW02,26,3.32
2026-03-03,IC019,CW03,37,3.32
2026-03-03,IC019,CW04,31,3.32
2026-03-03,IC019,CW05,41,3.32
2026-03-03,IC020,CW01,27,1.45
2026-03-03,IC020,CW02,26,1.45
2026-03-03,IC020,CW03,42,1.45
2026-03-03,IC020,CW04,35,1.45
2026-03-03,IC020,CW05,30,1.45
2026-03-03,IC021,CW01,29,3.44
2026-03-03,IC021,CW02,26,3.44
2026-03-03,IC021,CW03,27,3.44
2026-03-03,IC021,CW04,33,3.44
